z,ra,dec,bestObjID
0.03750507,162.51064,0.38253874,1237648721759961372
0.03750553,233.40006,1.3945322,1237655468601114686
0.03750645,228.70963,0.93785488,1237648705670676959
0.0375066,229.75009,0.21788638,1237648721789387038
0.03751142,164.12345,1.6489918,1237651752929656953
0.0375134,233.3138,0.22595165,1237648721790959671
0.03753402,163.29867,0.68898537,1237648722297159820
0.03754034,226.64269,-1.8582685,1237655692479102982
0.03754127,233.7097,2.0906377,1237655469674987717
0.03754204,228.29097,1.9844364,1237655469135692305
0.03754547,232.09698,-0.088375292,1237648721253564619
0.03754757,164.35502,1.5912861,1237651752929722601
0.03755532,162.68572,0.44573192,1237674650994868382
0.03755802,162.73436,-0.79789964,1237674649384255563
0.03756044,227.639,2.8769288,1237655470209171762
0.03756302,202.5795,-0.87065135,1237648720166846640
0.03757289,198.06725,2.7855397,1237651736838602980
0.03757771,175.84854,-2.7194972,1237671127513956486
0.03758476,228.73756,1.1879214,1237651735778296015
0.03759082,162.67768,0.93052098,1237674651531739268
0.0375915,205.33267,-2.5399476,1237655498665164979
0.03759732,228.23848,1.7701927,1237651736314970257
0.03759783,136.30768,1.8947086,1237653665252835734
0.03759951,164.25727,1.5679972,1237651752929722536
0.03761083,183.12307,-2.6786033,1237650370483323072
0.03761581,228.80701,1.0927032,1237655468062212363
0.03762527,233.54967,1.7885037,1237655469138051496
0.03762654,208.69445,-0.67411533,1237648703514411195
0.03763003,234.09445,-0.75364642,1237648703525552175
0.03763059,227.06525,-0.92677684,1237655693553041583
0.03763325,162.63017,-0.79767291,1237674649384190068
0.03763708,232.07328,-0.13208279,1237648721253564588
0.03764396,205.58749,-2.7780979,1237655498128425067
0.03764755,158.61225,2.2980207,1237651754000973931
0.03764759,162.49743,0.35328685,1237648721759961363
0.03957377,220.40969,-0.45820032,1237648720711581740
0.03957444,167.7989,0.34150648,1237648721762254908
0.0395749,239.14195,0.052234836,1237648704601457169
0.03957737,164.83323,2.018996,1237651753466790094
0.03958523,229.41038,0.94748075,1237655468062474489
0.03959075,166.46022,2.9356876,1237651754541252838
0.03959529,167.66648,-0.305568,1237674649923289121
0.0395984,204.72255,0.75538844,1237671990267871381
0.03960313,162.62366,1.6153787,1237651752929001589
0.03960438,184.95111,-0.87544247,1237648720159178780
0.03961213,213.60343,-0.82933656,1237674603216634080
0.03961219,185.29542,-0.50697824,1237648720696180978
0.03961598,168.23431,-0.90985576,1237648720151838913
0.03962028,166.59124,2.851426,1237651754541318303
0.03962057,132.10675,2.2877976,1237653665787871726
0.03962912,234.85838,-1.6390193,1237655498678076125
0.03963184,215.86745,1.1020731,1237648722857033814
0.03963303,167.51747,-0.56651676,1237648720688382004
0.03963408,165.01173,1.0384467,1237674651532722475
0.03963597,168.27163,0.0030481772,1237674650460422277
0.03963903,164.7736,1.6037709,1237651752929919146
0.03965204,227.88237,1.7638784,1237651736314773623
0.03966034,163.41789,1.6612966,1237651752929329273
0.03966067,158.77712,2.1316134,1237651736284561453
0.03966612,171.06254,0.41889841,1237648721763696893
0.03966768,165.00782,1.0959985,1237648722834751654
0.0396691,170.05057,-0.26639656,1237674649924337908
0.03967798,170.64974,1.1163089,1237648722837242050
0.03967842,163.2201,1.8868387,1237654029251182823
0.03968028,239.11476,0.059245827,1237648704601457120
0.03968072,234.94291,-1.7130095,1237655498678141297
0.0396849,227.86361,1.7878519,1237651736314773862
0.03968531,163.71201,1.961952,1237651753466331171
0.03968886,162.35164,0.23197972,1237648721759895794
0.03969292,178.40373,2.166047,1237671127516381505
0.03969337,164.83712,2.0483113,1237651753466790098
0.0396955,163.28227,1.8849771,1237654029251182876
0.03969949,239.36063,-0.91671024,1237648672919519703
0.03970751,162.49033,0.70082866,1237648722296832040
0.03970761,232.72964,0.41081242,1237648721790697783
0.03971278,133.43407,0.80359611,1237648722284118374
0.03971784,233.0269,0.74615091,1237651735243325630
0.03971817,160.9255,-0.92175778,1237648720148627668
0.03972834,228.08878,1.0420121,1237655468061884595
0.0397381,232.59334,-0.032113472,1237648721253761344
0.03974003,164.08826,1.5412452,1237651752929591371
0.03974245,232.93373,-1.3782684,1237655499214160048
0.03974256,164.67945,1.6694143,1237651752929853622
0.03974292,162.41117,-0.72974054,1237674649384124543
0.03974721,228.43881,2.1521853,1237651736851906809
0.03974883,178.41466,2.1423978,1237671127516381317
0.03975241,184.44149,-1.0087456,1237648720158916854
0.03975295,235.76409,1.3202979,1237655468602098095
0.03975488,225.73254,-2.5306109,1237655691404902574
0.03976006,167.36221,-0.72440864,1237674649386287274
0.03976259,235.79429,1.3288412,1237655468602163435
0.03976357,163.24058,1.8950821,1237654029251182723
0.03976493,162.29937,0.26782241,1237648721759830317
0.03976713,225.1235,2.3140849,1237651736850464977
0.03976773,222.59964,0.34822804,1237648721786241263
0.03977071,219.06928,-1.1311988,1237648702982062639
0.03977919,225.60785,-2.0720322,1237655498674012394
0.03978621,232.2976,0.72423872,1237651818952524169
0.03978958,228.77047,2.2380891,1237655469672825144
0.03979311,165.10904,1.6556474,1237651752930050200
0.03979392,162.25081,-0.73502573,1237674649384059076
0.03979656,222.55814,0.55747549,1237648705131118799
0.03979657,170.96297,2.8756796,1237651754543218949
0.03980055,235.11661,-1.8916033,1237655691945902396
0.03980287,168.47863,0.077571784,1237674650460553274
0.03980662,225.80929,-1.8893515,1237655692478710235
0.03981317,161.74088,-0.97985925,1237648720149020955
0.03981534,133.50944,0.84214957,1237650797288227141
0.03981692,162.3425,-0.63636692,1237674649384124606
0.039817,185.37415,-0.71078079,1237648703504187669
0.0398193,232.2093,0.7772433,1237651735242932341
0.0398277,131.80872,1.3624005,1237653664713998767
0.03983191,229.60061,-2.5617858,1237655691406606593
0.0398324,235.98028,1.765024,1237655469139099865
0.03983419,222.48908,0.55829331,1237648705131053137
0.0398448,172.99427,-0.050320765,1237648721227677751
0.03984521,186.08219,1.0998576,1237648722843992158
0.03984923,160.21361,-0.92202713,1237648720148300099
0.03985124,162.88997,1.528037,1237651752929067169
0.03985344,164.2068,1.4589933,1237654028714770487
0.03985724,198.16143,-0.15592628,1237648721238688067
0.03985777,200.27616,2.2829179,1237651736302715073
0.03985805,130.49094,0.92989822,1237650797286916151
0.03986229,164.71462,1.6506573,1237651752929919057
0.03986571,166.12687,2.6771893,1237654030326169805
0.03986617,230.8634,2.1530541,1237651736852955206
0.03987019,132.03544,1.566037,1237651753989308780
0.03987164,225.75145,-2.5493434,1237655691404902745
0.03987183,232.14459,0.74632034,1237651735242932441
0.03987537,165.62797,2.6184427,1237654030325973054
0.03987951,164.57352,1.1418783,1237648722834620487
0.03987979,169.86165,0.96809804,1237674651534884948
0.03988047,173.66328,1.4949665,1237654028718899347
0.03988443,136.52106,-0.26038953,1237674459876425835
0.03989029,227.7574,1.8104314,1237651736314708047
0.03989154,230.69572,2.4295157,1237651737389760754
0.03989328,167.55471,-0.57348634,1237648720688382213
0.03989454,172.06834,0.89136864,1237674651535867994
0.03989846,221.3872,-0.19267445,1237648721248846060
0.03990258,172.12635,-0.12168081,1237648721227284818
0.03990503,229.46793,0.79377628,1237648722326127025
0.039908,170.87691,1.78487,1237651752932606031
0.03991608,160.70018,0.91323393,1237654671350890705
0.03992542,232.07233,1.2477029,1237651735779737955
0.03992599,218.18973,-2.6847341,1237655498133930144
0.03992715,170.86512,1.7374289,1237651752932606014
0.0399419,169.988,1.6518737,1237651752932213019
0.0399428,164.79754,1.8092074,1237654029251903492
0.03994542,235.67848,2.3856266,1237651737391923573
0.03994823,169.58996,2.9208953,1237651754542629033
0.03994842,166.07916,2.3153142,0
0.03994948,173.54818,1.4428779,1237654028718833778
0.03995017,136.52111,-0.25901741,0
0.03995032,168.27571,0.069529211,1237674650460422494
0.03995192,185.39857,-0.70290299,1237648703504187560
0.03995889,168.01972,0.26794183,1237648721762386064
0.03996889,162.51949,0.35166235,1237648721759961378
0.03996924,169.81854,1.9702281,1237654029254066317
0.03997024,206.40998,0.69672776,1237671992415682749
0.03997248,171.77902,0.44563746,1237674650998865936
0.0399756,218.39092,-2.3004985,1237655691938562523
0.0399835,164.79974,1.4394243,1237654028715032625
0.03998367,164.65678,1.733783,1237654029251838072
0.03999575,163.36201,2.0694175,1237651753466200151
0.03999865,173.82069,0.90471795,1237674651536588948
0.04001037,161.71525,-0.10855405,1237648721222697072
0.04001235,150.22831,0.59220611,1237651801771081893
0.04001279,163.95298,1.01323,1237674651532263528
0.04001609,171.91224,-0.04561258,1237648721227218965
0.04001965,235.82444,2.0784846,1237655469675905275
0.04002188,215.6334,0.84558375,1237648705664909606
0.04003263,235.5032,2.7034371,1237654879672271133
0.04003661,195.97157,2.7649545,1237651736837685480
0.04003792,223.60815,-1.2840411,1237655499746902122
0.04003941,165.64119,2.6064984,1237654030325973055
0.04005589,172.48326,1.003199,1237674651535999156
0.04006331,169.83995,0.035933977,1237674650461143152
0.04006456,198.27358,-0.59467999,1237651203157590127
0.04006611,173.39349,-2.2555111,1237650761850814567
0.04006717,169.30085,-0.18931778,1237648721226039471
0.04007342,215.81119,0.97834695,1237651752415395874
0.0400748,170.73437,-0.85325324,1237648720152953088
0.0400801,170.0444,-0.27544492,1237674649924337900
0.04008131,166.87507,0.78425482,1237648722298732706
0.04008251,204.71379,1.8368671,1237651735767810178
0.04008595,184.15212,-0.95593345,1237648720158785617
0.04009232,239.8597,2.9423046,1237651822719795536
0.04009722,173.35587,-2.3809865,1237650761850749106
0.04009909,164.63169,0.90462837,1237674651532591226
0.04009994,172.1163,-1.3251212,1237650372089086104
0.04011256,172.86591,-0.097920632,1237648721227612270
0.04011304,225.75798,-2.5822781,1237655691404902756
0.0354113,182.11872,0.16357377,1237674650466517133
0.03541203,149.06118,0.10304762,1237651801233686714
0.03541545,180.25114,-1.3894819,1237650372092690555
0.03542094,184.35918,2.6259742,1237651754012246092
0.03542149,167.38005,2.4422166,1237651754004775089
0.03542538,167.70215,2.4718438,1237651754004971627
0.03542913,226.75827,0.22308055,1237648721788076545
0.03542942,235.07121,1.9803102,1237651736854790544
0.03543047,202.06809,-2.0340722,1237655499200594079
0.03544167,240.92244,0.83679128,1237668651462623509
0.0354549,149.91718,-0.74347471,0
0.03545528,221.22859,1.0397481,1237648705667399875
0.03545549,149.041,0.32583021,1237648721754062893
0.03545786,226.44527,-0.71491108,1237648703522210023
0.03546179,148.92474,0.22252607,1237648721753997542
0.03546648,167.55749,2.3396469,1237654029789954202
0.0354672,211.41319,-1.8928542,1237655499204722791
0.0354802,226.19473,-1.8047711,1237655692478906866
0.0354887,162.27623,2.2241458,1237654029787660428
0.03549857,225.21067,1.3377312,1237651735776723287
0.03549978,163.22117,-2.519273,1237650370474606896
0.03551723,218.05118,0.2232286,1237648721784275131
0.0355189,167.40206,2.4105199,1237651754004840576
0.03552244,148.24725,0.50288721,1237650796757778527
0.03552287,225.27347,0.53045206,1237648705132298466
0.03552648,215.5259,-2.2766121,1237655498669621584
0.03553031,202.88235,-2.018376,1237655499200987153
0.03553921,227.08907,2.6310488,1237651737388187795
0.03554999,225.72786,1.1074951,1237655468060901525
0.03555164,132.94317,2.5196154,1237654604776997096
0.03555986,164.7709,1.8810909,1237654029251838135
0.03556102,164.70868,1.558613,1237651752929919049
0.03556547,240.13676,0.49859076,1237648705138786497
0.03556561,147.00427,2.0198455,1237651753995862241
0.03557758,226.83675,-0.12064085,1237648721251271240
0.03560559,224.28763,2.034859,1237655469133987927
0.04358471,224.07153,0.78167476,1237655467523309760
0.0435905,220.91296,-2.3973918,1237655691939676442
0.04359115,186.17667,1.8494449,1237651752939290742
0.0435949,153.46687,-0.37364482,1237654669737132176
0.04359543,151.50262,-0.94281438,1237648720144498823
0.04359801,227.85639,-1.7862251,1237655692479627473
0.04360514,168.49554,0.61118169,1237674650997424266
0.0436254,223.80513,0.60868708,1237648705131643239
0.04364219,166.13057,-0.4686103,1237648720687792312
0.0436522,242.49876,0.77721509,1237648675068379467
0.04365295,242.88779,-1.198068,1237648702992482660
0.04366127,176.40361,-2.8479696,1237650761315254296
0.04366594,188.09272,0.01056557,1237648704579109023
0.04366664,222.35844,-2.1514073,1237655498672636141
0.04366974,223.82288,0.85772512,1237648705668514084
0.04367269,165.1946,-0.39697952,1237674649922240667
0.0436753,221.73661,-2.3085671,1237655691940069549
0.04369094,243.68772,-0.46754874,0
0.04373045,243.93245,-0.56665488,1237655549668426413
0.04373165,214.26885,-0.25236122,1237674604290441532
0.04373286,221.21237,-0.98278294,1237655693550420318
0.04373433,153.16942,-1.2084153,1237654668663259252
0.04373443,224.52835,2.4384246,1237655469670924584
0.04373603,243.20074,0.37946502,1237648674531836146
0.04373816,248.79461,-0.11766926,1237655550207459750
0.04373896,223.93597,0.86611279,1237655467523244234
0.04373935,150.59746,0.25431433,1237648721754718436
0.04374476,150.63229,0.26111798,1237648721754718448
0.04374821,222.97325,-0.7236754,1237648703520637288
0.0437604,151.46757,-0.81325888,1237654669199343816
0.04377523,167.84057,1.4324899,1237654028716343424
0.04378095,175.86593,-1.5985713,1237671128051286028
0.04378096,226.94256,2.9741618,1237651821640417481
0.04380982,189.4577,2.6794858,1237651754014474260
0.04380984,187.60076,-0.41631262,1237654669752074249
0.04384198,223.40383,0.0056962864,1237648704594575483
0.04384298,168.33802,1.3431313,1237651752394621036
0.04384797,153.46116,-0.85549996,1237648720145350959
0.04385466,222.62919,-0.12905495,1237648721249370578
0.04386566,166.84077,0.47195848,1237674650996703343
0.04386673,172.75519,0.62705211,1237674650999259287
0.04386764,222.32233,-2.3069185,1237655691940331751
0.04388978,153.65087,-0.88760904,1237648720145481899
0.04389313,155.52822,0.92651823,1237651752388985132
0.04389971,151.5174,-0.81422446,1237654669199409285
0.04389976,248.57201,-0.070018602,1237655560403615938
0.04390281,168.05399,1.3946577,1237654028716409023
0.04390401,176.33136,-2.5825027,1237671126977216685
0.04390857,150.90341,0.37418565,1237648721754849522
0.04391414,223.49673,1.5490699,1237651753492480372
0.04391466,223.92186,1.0029255,1237648705668579475
0.04392201,223.7511,0.7956977,1237648722323636534
0.04392734,223.45444,0.089649825,1237648704594641215
0.04392764,248.57874,-0.096705702,1237648673997324631
0.04393222,243.20375,0.30169633,1237655550741840333
0.0439464,242.91995,0.32596885,1237648674531705019
0.04394962,168.86029,0.26984368,1237648721762713788
0.04395078,242.50634,0.86074481,1237648705676705925
0.04395232,243.41537,0.038689883,1237648704603357671
0.04395945,223.42968,0.039293137,1237648704594575743
0.0439625,199.7306,1.726327,1237651752945189221
0.04397579,131.38357,1.293322,1237653664713802148
0.04397953,223.72138,0.64041343,1237648722323636491
0.04399181,165.14418,-0.37729354,1237674649922175160
0.04400648,226.80302,-0.95976806,1237655693552910388
0.0440147,153.8559,-0.61328684,1237648720682418354
0.04401696,248.06417,-0.049929551,1237648673997127724
0.04402394,244.51269,-0.93419605,1237648672921813985
0.04402941,174.08614,-2.8152621,1237671142016352569
0.04403115,170.36313,2.7908617,1237654030328070405
0.04404498,168.22611,1.3713221,1237654028716474527
0.04404506,224.49227,1.473607,1237651735776461018
0.0440456,226.76803,-1.3008176,1237655693015974373
0.04404823,176.2572,2.7058421,1237654030330626184
0.04406964,175.81648,-1.5848062,1237671128051286187
0.04407526,227.5729,-1.9909378,1237655498674929814
0.04408832,223.95164,0.86880262,1237655467523244255
0.04408839,176.01637,-2.5583566,1237671139869393069
0.04409122,133.52459,1.1918526,1237648722820989204
0.04409285,231.48804,2.6247884,1237655470210875596
0.0441293,209.88859,0.26730356,1237674601604382935
0.04412987,150.63519,-2.97771,1237654870534586860
0.04413249,247.42499,-0.1670739,1237655550206804790
0.04413672,151.49068,2.5832424,1237651754534699246
0.04415642,188.06635,2.9995957,1237651754550689976
0.04416968,156.0361,2.3321156,0
0.04417122,153.9714,-0.76929326,1237654669200457931
0.04419503,188.09265,0.011782361,1237648704579109022
0.04419884,150.59395,0.55864539,1237651801771212880
0.0442002,188.52195,0.4810443,1237648705116176567
0.04420717,171.47688,-1.8911986,1237650762386833520
0.04421214,222.54307,1.3834511,1237651735775608947
0.04421814,231.89578,-0.0594545,1237648721253433708
0.04422893,168.78919,2.6990228,1237654030327349474
0.04423311,196.42243,1.1898561,1237648722848514188
0.04423607,222.77788,1.6035417,1237651753492152712
0.04425279,210.54408,-0.23621133,1237674601604776087
